Q_ENT;Q_NOMENT;Q_GRUPO;Q_NOMGRUPO;Q_PARTIDA;Q_NOMPARTIDA;Q_FTE;Q_ASIG;Q_VIG;Q_COMP;Q_ORD;Q_PAG;Q_SAL;Q_VAR
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;256;COMBUSTIBLES Y LUBRICANTES;17443;0;10000;7051,38;7051,38;7051,38;2948,62;70,5138
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;256;COMBUSTIBLES Y LUBRICANTES;34537;0;40000;39151,38;39151,38;39151,38;848,62;97,87845
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;258;PRODUCTOS DE MATERIAL PLASTICO;10;612650;822650;727454,94;727454,94;667454,94;95195,06;88,42824287
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;261;PRODUCTOS DE ARCILLA Y CERÁMICA;10;207350;27350;0;0;0;27350;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;262;PRODUCTOS DE VIDRIO;10;260862;50862;21704,73;21704,73;21704,73;29157,27;42,6737643
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;263;PRODUCTOS DE LOZA Y PORCELANA;10;44000;4000;0;0;0;4000;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;264;PRODUCTOS DE CEMENTO,ASBESTO Y YESO;10;131809;22409;6250;6250;6250;16159;27,89057968
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;265;CEMENTO ASBESTO Y YESO;10;201060;48460;6600;6600;6600;41860;13,61947998
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;269;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;63563;6563;0;0;0;6563;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;271;PRODUCTOS FERROSOS;10;646118;196718;70396,7;70396,7;70396,7;126321,3;35,78559156
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;272;PRODUCTOS NO FERROSOS;10;38500;75500;27126;27126;27126;48374;35,92847682
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;274;ESTRUCTURAS METALICAS ACABADAS;10;55000;8000;0;0;0;8000;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;275;HERRAMIENTAS MENORES;10;578903;360703;203751,77;203751,77;203751,77;156951,23;56,48740654
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;279;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;340532;85832;29260;29260;29260;56572;34,08984994
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;284;PIEDRA, ARCILLA Y ARENA;10;40000;41000;3950;3950;3950;37050;9,634146341
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;291;ELEMENTOS DE LIMPIEZA;10;1101670;801670;639331,53;639331,53;639331,53;162338,47;79,7499632
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;291;ELEMENTOS DE LIMPIEZA;34418;0;10000;9099,8;9099,8;9099,8;900,2;90,998
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;292;UTILES DE ESCRITORIO, OFICINA Y ENSENANZA;10;2085180;1680680;1237317,96;1237317,96;1237317,96;443362,04;73,62007997
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;292;UTILES DE ESCRITORIO, OFICINA Y ENSENANZA;34418;0;10000;8227;8227;8227;1773;82,27
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;292;UTILES DE ESCRITORIO, OFICINA Y ENSENANZA;34537;0;3000;1750;1750;1750;1250;58,33333333
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;293;UTILES Y MATERIALES ELECTRICOS;10;1274274;1018874;639985,05;639985,05;628053,7;378888,95;62,81297295
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;293;UTILES Y MATERIALES ELECTRICOS;34418;0;14000;13284,65;13284,65;13284,65;715,35;94,89035714
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;294;UTENSILIOS DE COCINA Y COMEDOR;10;44550;71550;29300;29300;29300;42250;40,95038435
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;295;UTILES MENORES MEDICO-QUIRURGICO Y DE LABORATORIO;10;0;10000;0;0;0;10000;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;296;REPUESTOS Y ACCESORIOS;10;1487280;1160340;543477,56;543477,56;543477,56;616862,44;46,83778548
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;296;REPUESTOS Y ACCESORIOS;34418;0;2000;1850;1850;1850;150;92,5
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;299;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;182424;382924;420219,74;420219,74;420219,74;-37295,74;109,7397238
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;311;ENERGIA ELECTRICA;10;1717100;1869100;1538898,46;1538898,46;371203,71;330201,54;82,33366112
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;312;AGUA;10;918830;643830;431995,21;431995,21;397508,73;211834,79;67,09771368
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;314;TELEFONOS, TELEX Y TELEFAX;10;697400;404400;65819,55;65819,55;65819,55;338580,45;16,27585312
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;315;CORREOS Y TELEGRAFOS;10;46585;36585;21197,77;21197,77;21197,77;15387,23;57,94115074
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;319;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;11990;11990;0;0;0;11990;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;321;ALQUILER DE EDIFICIOS Y LOCALES;10;13410529;7614529;6502331,05;6502331,05;6262968,55;1112197,95;85,39373939
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;322;ALQUILER DE MAQUINARIA Y EQUIPO;10;446580;277580;119000;119000;59000;158580;42,87052381
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;329;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;2125660;4381660;4215945;4215945;4215945;165715;96,21798588
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;329;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;17443;0;35000;35000;35000;35000;0;100
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;331;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;10;1049600;125600;119800;119800;119800;5800;95,38216561
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;332;MANTENIMIENTO Y REPARACION DE VEHICULOS;10;491170;1552170;1534651,25;1534651,25;1534651,25;17518,75;98,87133819
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;333;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;10;100111;22111;12200;12200;12200;9911;55,17615666
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;335;LIMPIEZA, ASEO Y FUMIGACION;10;6199028;2095128;1990000;1990000;1990000;105128;94,98226361
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;336;MANTENIMIENTO DE SISTEMAS INFORMÁTICOS;10;77000;0;0;0;0;0;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;342;MEDICOS Y SANITARIOS;10;533500;145500;117010;117010;117010;28490;80,41924399
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;343;JURIDICOS Y NOTARIALES;10;103620;9220;0;0;0;9220;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;345;DE CAPACITACION;10;39794595;47274095;46541660;46541660;42576740;732435;98,4506631
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;71384150;257076650;222625085;222625085;215870730;34451565;86,59871871
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;12941;0;1500000;5000;5000;5000;1495000;0,333333333
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;17292;0;1000000;0;0;0;1000000;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;17443;0;531152,46;515436;515436;515436;15716,46;97,04106425
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34418;0;542000;541636;541636;541636;364;99,93284133
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34537;0;1170177,74;70000;70000;70000;1100177,74;5,981997231
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34582;0;13000;0;0;0;13000;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34686;0;77416,11;0;0;0;77416,11;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34719;0;1528212,93;0;0;0;1528212,93;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34721;0;231653,03;0;0;0;231653,03;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;351;TRANSPORTE;10;1403350;14219350;14021937,14;14021937,14;14021937,14;197412,86;98,61166045
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;353;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10;4654600;2873600;1874272,31;1874272,31;1874272,31;999327,69;65,22384152
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;353;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;34537;0;1500;882;882;882;618;58,8
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;354;PRIMAS Y GASTOS DE SEGUROS;10;1452110;1625610;1033979,02;1033979,02;1033979,02;591630,98;63,60560159
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;355;COMISIONES Y GASTOS BANCARIOS;10;132880;237880;150776,43;150776,43;150776,43;87103,57;63,38339919
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;356;DE INTERNET;10;1426875;1297875;713289,3;713289,3;648433,29;584585,7;54,95824328
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;357;SERVICIO DE FOTOCOPIADO Y PROCESAMIENTO DE LA INFORMACION;10;6619200;2237300;1782948,78;1782948,78;1782948,78;454351,22;79,69198498
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;359;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;13990138;45850698;43270083,19;43270083,19;43239463,19;2580614,81;94,37170006
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;359;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34537;0;300000;104200;104200;104200;195800;34,73333333
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;371;PASAJES;10;2462010;9412410;9633782,91;9633782,91;9633782,91;-221372,91;102,3519259
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;372;VIATICOS;10;2489651;6718551;6444478;6444478;6444478;274073;95,92065313
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;381;IMPUESTOS INDIRECTOS;10;32142;12142;4663,14;4663,14;4663,14;7478,86;38,40504036
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;382;IMPUESTOS DIRECTOS;10;556600;156600;147698,12;147698,12;0;8901,88;94,31553001
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;383;DERECHOS Y TASAS;10;1023880;901880;642838,24;642838,24;642838,24;259041,76;71,27758017
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;383;DERECHOS Y TASAS;34537;0;1500;760;760;760;740;50,66666667
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;391;SERVICIOS DE CEREMONIAL;10;61380;5380;0;0;0;5380;0
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;392;PREMIOS Y CONDECORACIONES;10;6936160;14335660;13831697,96;13831697,96;13028947,48;503962,04;96,48455641
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;392;PREMIOS Y CONDECORACIONES;34537;0;50000;100000;100000;100000;-50000;200
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;393;SERVICIOS DE VIGILANCIA;10;990000;135000;130353,3;130353,3;130353,3;4646,7;96,558
 0034;INSTITUTO DE CULTURA DEL CHACO;2;BIENES Y SERVICIOS;394;GASTOS PROTOCOLARES;10;310728;512728;447740,15;447740,15;447740,15;64987,85;87,32508269
 0034;INSTITUTO DE CULTURA DEL CHACO;4;RESTO BIENES DE USO;434;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;10;1041935;1041935;0;0;0;1041935;0
 0034;INSTITUTO DE CULTURA DEL CHACO;4;RESTO BIENES DE USO;435;EQUIPO EDUCACIONAL Y RECREATIVO;10;1910800;1760800;8054,99;8054,99;8054,99;1752745,01;0,457461949
 0034;INSTITUTO DE CULTURA DEL CHACO;4;RESTO BIENES DE USO;436;EQUIPO PARA COMPUTACION;10;4855000;4730000;2149185,96;2149185,96;2149185,96;2580814,04;45,43733531
 0034;INSTITUTO DE CULTURA DEL CHACO;4;RESTO BIENES DE USO;437;EQUIPOS DE OFICINA Y MUEBLES;10;6039000;6114000;183921,42;183921,42;183921,42;5930078,58;3,008201178
 0034;INSTITUTO DE CULTURA DEL CHACO;4;RESTO BIENES DE USO;438;HERRAMIENTAS Y REPUESTOS MAYORES;10;1603265;1633265;147654,75;147654,75;147654,75;1485610,25;9,040464958
 0034;INSTITUTO DE CULTURA DEL CHACO;4;RESTO BIENES DE USO;439;EQUIPOS VARIOS;10;1850000;2020000;225361,44;225361,44;225361,44;1794638,56;11,15650693
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;515;TRANSFERENCIAS A INSTITUCIONES DE ENSEÑANZA;10;0;0;0;0;0;0;0
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;516;TRANSF.PARA ACTIVIDADES CIENTIFICAS O ACADEMICAS;10;0;720000;720000;720000;720000;0;100
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;517;TRANSF.A OTRAS INSTIT. CULT. Y SOC. SIN FINES DE LUCRO;10;55000000;225076403;225076403;225076403;224476403;0;100
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;517;TRANSF.A OTRAS INSTIT. CULT. Y SOC. SIN FINES DE LUCRO;17134;0;56890486,95;48317566,04;48317566,04;48317566,04;8572920,91;84,93083577
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;517;TRANSF.A OTRAS INSTIT. CULT. Y SOC. SIN FINES DE LUCRO;34686;0;17700000;18240530,32;18240530,32;18240530,32;-540530,32;103,0538436
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;519;TRANSFERENCIAS A EMPRESAS PRIVADAS;10;0;48500000;48500000;48500000;48500000;0;100
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;519;TRANSFERENCIAS A EMPRESAS PRIVADAS;17134;0;54892822,72;27954634,78;27954634,78;27954634,78;26938187,94;50,92584676
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;519;TRANSFERENCIAS A EMPRESAS PRIVADAS;34686;0;3300000;2104762,22;2104762,22;2104762,22;1195237,78;63,78067333
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;552;TRANSFERENCIAS A FONDOS FIDUCIARIOS P/ FINANCIAR GTOS. CTES.;10;18000000;22000000;22000000;22000000;14971800;0;100
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;572;OTRAS TRANSFERENCIAS A MUNICIPALIDADES;10;55200000;156445367;156445367;156445367;153695367;0;100
 0034;INSTITUTO DE CULTURA DEL CHACO;5;TRANSFERENCIAS;576;TRANSFERENCIAS A ORGANISMOS INTERPROVINCIALES;10;0;50000;50000;50000;50000;0;100
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;111;RETRIBUCION DEL CARGO;10;148636529;179080201,2;178651313,1;178651313,1;162529022,8;428888,15;99,76050499
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;113;ADICIONALES;10;148636529;780141015,9;777913672,5;777913672,5;684513916,7;2227343,38;99,71449477
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;114;SUELDO ANUAL COMPLEMENTARIO Y OTROS BENEFICIOS;10;148636530;92598229;92535995,02;92535995,02;91389292,02;62233,98;99,93279139
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;115;CONTRIBUCIONES PATRONALES PARA JUBILACION;10;148636529;171502408,3;170973749,4;170973749,4;152983728,3;528658,89;99,69174842
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;116;APORTE PATRONAL PARA OBRA SOCIAL;10;148636529;64229328;64016518,82;64016518,82;57280576,77;212809,18;99,66867288
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;117;COMPLEMENTOS;10;148636540;5908234;5887730,67;5887730,67;5405250,67;20503,33;99,65297024
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;118;OTRAS CONTRIBUCIONES PATRONALES;10;148636530;7930229;7882845,46;7882845,46;7052145,16;47383,54;99,40249468
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;121;RETRIBUCION DEL CARGO;10;12808871;33107520;33093411,8;33093411,8;29467727,8;14108,2;99,95738672
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;122;ADICIONALES;10;12808871;97621168,64;97603816,57;97603816,57;86119898,4;17352,07;99,9822251
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;123;SUELDO ANUAL COMPLEMENTARIO Y OTROS BENEFICIOS;10;12808871;12662093;12630177;12630177;12625821,98;31916;99,74794057
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;124;CONTRIBUCIONES PATRONALES PARA JUBILACION;10;12808871;22568381,24;22552354,31;22552354,31;20150640;16026,93;99,92898503
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;125;APORTE PATRONAL PARA OBRA SOCIAL;10;12808871;8480671,2;8459578,94;8459578,94;7557540,51;21092,26;99,7512902
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;126;COMPLEMENTOS;10;0;1480300;1479400;1479400;1357200;900;99,93920151
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;127;OTRAS CONTRIBUCIONES PATRONALES;10;12808892;1088113;1054694,91;1054694,91;943510,44;33418,09;96,92880335
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;131;RETRIBUCIONES EXTRAORDINARIAS;10;26572061;13308058;13212286,18;13212286,18;11802240,67;95771,82;99,28034714
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;132;SUELDO ANUAL COMPLEMENTARIO Y OTROS BENEFICIOS;10;26572061;51057;0;0;0;51057;0
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;141;ASIGNACIONES FAMILIARES VARIAS;10;5934526;5804603,5;5494513,5;5494513,5;4627025,5;310090;94,65786078
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;151;ASISTENCIAS SOCIALES VARIAS;10;2903775;49775;0;0;0;49775;0
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;1;GASTOS DE PERSONAL;161;BENEFICIOS Y COMPENSACIONES VARIAS;10;3638402;18402;0;0;0;18402;0
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;10;85000000;121080000;120743440,8;120743440,8;120743440,8;336559,16;99,72203571
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;219;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;0;145750;142094,7;142094,7;142094,7;3655,3;97,49207547
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;222;PRENDAS DE VESTIR;10;4059214;14026714;3383269;3383269;3383269;10643445;24,12018239
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;229;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;4059214;859214;594338,25;594338,25;594338,25;264875,75;69,17231912
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;10;5043334;3223496;2322247,15;2322247,15;2322247,15;901248,85;72,04126048
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;232;PAPEL PARA COMPUTACION;10;590099;362599;0;0;0;362599;0
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;10;3356412;981412;13350;13350;13350;968062;1,360284977
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;235;LIBROS, REVISTAS Y PERIODICOS;10;1096825;166825;158800;158800;158800;8025;95,18956991
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;237;ESPECIES TIMBRADAS Y VALORES;10;6382565;3717565;3586000;3586000;3586000;131565;96,46098992
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;249;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;1387797;187797;0;0;0;187797;0
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;255;TINTAS, PINTURAS Y COLORANTES;10;3554549;1682749;1153898,76;1153898,76;1153898,76;528850,24;68,57224458
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;256;COMBUSTIBLES Y LUBRICANTES;10;7334549;5884649;5469013,02;5469013,02;5458453,03;415635,98;92,93694526
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;259;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;3014549;427549;5710;5710;5710;421839;1,335519438
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;262;PRODUCTOS DE VIDRIO;10;0;112000;0;0;0;112000;0
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;274;ESTRUCTURAS METALICAS ACABADAS;10;0;463975;14103,23;14103,23;14103,23;449871,77;3,039652999
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;275;HERRAMIENTAS MENORES;10;273375;273375;44388,5;44388,5;44388,5;228986,5;16,23721994
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;291;ELEMENTOS DE LIMPIEZA;10;2169346;590591;499388,98;499388,98;499388,98;91202,02;84,55749918
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;292;UTILES DE ESCRITORIO, OFICINA Y ENSENANZA;10;5094346;4578588;3805349,89;3805349,89;3805349,89;773238,11;83,11186527
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;293;UTILES Y MATERIALES ELECTRICOS;10;3069346;969346;206515,37;206515,37;206515,37;762830,63;21,30460847
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;296;REPUESTOS Y ACCESORIOS;10;2169346;3196749;2711514,63;2711514,63;2711514,63;485234,37;84,82100503
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;299;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;3744346;2049346;543085,73;543085,73;543085,73;1506260,27;26,50044112
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;311;ENERGIA ELECTRICA;10;2750833;250833;212625,05;212625,05;212625,05;38207,95;84,76757444
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;312;AGUA;10;2750833;408233;358673,65;358673,65;358673,65;49559,35;87,86003336
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;314;TELEFONOS, TELEX Y TELEFAX;10;2750834;786634;312211,01;312211,01;312211,01;474422,99;39,68948838
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;315;CORREOS Y TELEGRAFOS;10;3694500;7818000;5800130,48;5800130,48;5800130,48;2017869,52;74,18944078
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;319;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;3694500;194500;0;0;0;194500;0
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;321;ALQUILER DE EDIFICIOS Y LOCALES;10;1489333;12889333;3843759,26;3843759,26;3819759,26;9045573,74;29,82124257
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;324;ALQUILER DE FOTOCOPIADORAS;10;1489333;879333;233106,45;233106,45;233106,45;646226,55;26,50946229
 0035;ADMINISTRACION TRIBUTARIA PROVINCIAL;2;BIENES Y SERVICIOS;329;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;1489334;199334;0;0;0;199334;0
